Date,Open,High,Low,Close,Adj Close,Volume
2024-07-15,84700.0,87300.0,84100.0,86700.0,86700.0,25193080
2024-07-16,86900.0,88000.0,86700.0,87700.0,87700.0,16166688
2024-07-17,87100.0,88000.0,86400.0,86700.0,86700.0,18186490
2024-07-18,83800.0,86900.0,83800.0,86900.0,86900.0,24721790
2024-07-19,85600.0,86100.0,84100.0,84400.0,84400.0,18569122
2024-07-22,84400.0,84900.0,82600.0,83000.0,83000.0,18987560
2024-07-23,84200.0,84700.0,83400.0,83900.0,83900.0,15766389
2024-07-24,82900.0,83300.0,81900.0,82000.0,82000.0,16939083
2024-07-25,80400.0,81000.0,80100.0,80400.0,80400.0,20323811
2024-07-26,80700.0,81300.0,80400.0,80900.0,80900.0,14508334
2024-07-29,81600.0,82000.0,81100.0,81200.0,81200.0,12797136
2024-07-30,80400.0,81000.0,80000.0,81000.0,81000.0,13169636
2024-07-31,81200.0,83900.0,80900.0,83900.0,83900.0,20744323
2024-08-01,86000.0,86100.0,83100.0,83100.0,83100.0,20900338
2024-08-02,81000.0,81400.0,79500.0,79600.0,79600.0,25800275
2024-08-05,76700.0,76900.0,70200.0,71400.0,71400.0,54608790
2024-08-06,74900.0,75300.0,72300.0,72500.0,72500.0,47295226
2024-08-07,73000.0,76000.0,72800.0,74700.0,74700.0,32710428
2024-08-08,73200.0,73900.0,72500.0,73400.0,73400.0,28414729
2024-08-09,75700.0,75800.0,74200.0,74700.0,74700.0,16388222
2024-08-12,75200.0,75900.0,74800.0,75500.0,75500.0,9839259
2024-08-13,76500.0,76600.0,75500.0,76100.0,76100.0,10716261
2024-08-14,77400.0,77800.0,77000.0,77200.0,77200.0,13246168
2024-08-16,79400.0,80200.0,78700.0,80200.0,80200.0,22061478
2024-08-19,80100.0,80100.0,78000.0,78300.0,78300.0,14146565
2024-08-20,79500.0,79800.0,78700.0,78900.0,78900.0,10683836
2024-08-21,77900.0,78600.0,77800.0,78300.0,78300.0,7805598
2024-08-22,78700.0,78900.0,77800.0,78300.0,78300.0,8149101
2024-08-23,77700.0,78400.0,77500.0,77700.0,77700.0,9420306
2024-08-26,78100.0,78200.0,76000.0,76100.0,76100.0,15655938
2024-08-27,75700.0,76500.0,75600.0,75800.0,75800.0,11130145
2024-08-28,75800.0,76400.0,75400.0,76400.0,76400.0,9794514
2024-08-29,73600.0,74700.0,73500.0,74000.0,74000.0,16884479
2024-08-30,74400.0,75000.0,74100.0,74300.0,74300.0,16358520
2024-09-02,74500.0,74700.0,73500.0,74400.0,74400.0,12641376
2024-09-03,74100.0,74300.0,72500.0,72500.0,72500.0,16314599
2024-09-04,69800.0,71100.0,69800.0,70000.0,70000.0,27366563
2024-09-05,70100.0,71200.0,69000.0,69000.0,69000.0,25686769
2024-09-06,69100.0,69700.0,68000.0,68900.0,68900.0,19022299
2024-09-09,66900.0,68200.0,66600.0,67500.0,67500.0,23263298
2024-09-10,67000.0,67300.0,66000.0,66200.0,66200.0,30651376
2024-09-11,65100.0,65500.0,64200.0,64900.0,64900.0,35809707
2024-09-12,66000.0,66600.0,65200.0,66300.0,66300.0,35884106
2024-09-13,65000.0,65500.0,64300.0,64400.0,64400.0,25045135
2024-09-19,64000.0,64400.0,62200.0,63100.0,63100.0,49402713
2024-09-20,63800.0,64700.0,63000.0,63000.0,63000.0,32746056
2024-09-23,62300.0,63500.0,62200.0,62600.0,62600.0,28542376
2024-09-24,62800.0,63400.0,62400.0,63200.0,63200.0,26957500
2024-09-25,63800.0,64200.0,62200.0,62200.0,62200.0,28652438
2024-09-26,63900.0,64900.0,63700.0,64700.0,64700.0,37566015
2024-09-27,64700.0,65400.0,64200.0,64200.0,64200.0,28433030
2024-09-30,64200.0,64300.0,61500.0,61500.0,61500.0,32694163
2024-10-02,60500.0,61900.0,59900.0,61300.0,61300.0,28473536
2024-10-04,61000.0,61700.0,60500.0,60600.0,60600.0,24247578
2024-10-07,60200.0,61900.0,59500.0,61000.0,61000.0,35066533
2024-10-08,60000.0,61000.0,59900.0,60300.0,60300.0,27411786
2024-10-10,60100.0,60200.0,58900.0,58900.0,58900.0,45262214
2024-10-11,59100.0,60100.0,59000.0,59300.0,59300.0,29623969
2024-10-14,59500.0,61200.0,59400.0,59300.0,59300.0,20886249
2024-10-15,61100.0,61400.0,60100.0,61000.0,61000.0,22715239
2024-10-16,59400.0,60000.0,59200.0,59500.0,59500.0,23303268
2024-10-18,59900.0,60100.0,59100.0,59200.0,59200.0,14420260
